clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191211214805,192.168.1.230,54780,131.188.37.207,50005,3,0.0-10.1,66322432,52292029,20191211214805,131.188.37.207,50005,91.15.236.140,54780,4,0.0-10.4,66322432,50852980
20191211215146,192.168.1.230,54802,131.188.37.207,50005,3,0.0-10.1,95813632,76118192,20191211215146,131.188.37.207,50005,91.15.236.140,54802,5,0.0-10.2,95813632,74889950
20191211215512,192.168.1.230,54824,131.188.37.207,50005,3,0.0-10.0,52690944,41945473,20191211215512,131.188.37.207,50005,91.15.236.140,54824,4,0.0-10.3,52690944,41081533
20191211215857,192.168.1.230,54846,131.188.37.207,50005,3,0.0-10.0,83886080,66777115,20191211215857,131.188.37.207,50005,91.15.236.140,54846,5,0.0-10.2,83886080,65905909
20191211220227,192.168.1.230,54868,131.188.37.207,50005,3,0.0-10.1,74186752,58914974,20191211220228,131.188.37.207,50005,91.15.236.140,54868,4,0.0-10.2,74186752,57944479
20191211220531,192.168.1.230,54890,131.188.37.207,50005,3,0.0-10.0,67239936,53533094,20191211220531,131.188.37.207,50005,91.15.236.140,54890,5,0.0-10.2,67239936,52779832
20191211220916,192.168.1.230,54912,131.188.37.207,50005,3,0.0-10.0,84017152,67000579,20191211220916,131.188.37.207,50005,91.15.236.140,54912,4,0.0-10.2,84017152,65997616
20191211221227,192.168.1.230,54934,131.188.37.207,50005,3,0.0-10.1,89128960,70815764,20191211221227,131.188.37.207,50005,91.15.236.140,54934,5,0.0-10.2,89128960,69669045
20191211221558,192.168.1.230,54956,131.188.37.207,50005,3,0.0-10.0,79167488,63279974,20191211221558,131.188.37.207,50005,91.15.236.140,54956,4,0.0-10.2,79167488,62302503
20191211221933,192.168.1.230,54978,131.188.37.207,50005,3,0.0-10.0,85327872,68225578,20191211221933,131.188.37.207,50005,91.15.236.140,54978,5,0.0-10.2,85327872,66979663
20191211222319,192.168.1.230,55000,131.188.37.207,50005,3,0.0-10.1,91881472,72917564,20191211222319,131.188.37.207,50005,91.15.236.140,55000,4,0.0-10.3,91881472,71642075
20191211222644,192.168.1.230,55022,131.188.37.207,50005,3,0.0-10.1,81526784,64685597,20191211222644,131.188.37.207,50005,91.15.236.140,55022,5,0.0-10.3,81526784,63595072
20191211223024,192.168.1.230,55044,131.188.37.207,50005,3,0.0-10.0,93978624,75063862,20191211223025,131.188.37.207,50005,91.15.236.140,55044,4,0.0-10.2,93978624,74063634
20191211223355,192.168.1.230,55066,131.188.37.207,50005,3,0.0-10.0,66453504,52971771,20191211223355,131.188.37.207,50005,91.15.236.140,55066,5,0.0-10.2,66453504,52073095
20191211223710,192.168.1.230,55088,131.188.37.207,50005,3,0.0-10.1,97910784,77824016,20191211223711,131.188.37.207,50005,91.15.236.140,55088,4,0.0-10.2,97910784,76643587
