clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191214210335,192.168.0.108,59650,131.188.37.207,50005,3,0.0-10.2,11665408,9192215,20191214210335,131.188.37.207,50005,95.90.222.106,48628,4,0.0-10.6,11665408,8767913
20191214210720,192.168.0.108,59672,131.188.37.207,50005,3,0.0-10.1,9175040,7287458,20191214210720,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.1,9175040,7260142
20191214211046,192.168.0.108,59694,131.188.37.207,50005,3,0.0-10.1,60293120,47816768,20191214211046,131.188.37.207,50005,95.90.222.106,48628,4,0.0-10.3,60293120,46913218
20191214211416,192.168.0.108,59716,131.188.37.207,50005,3,0.0-10.1,48758784,38662279,20191214211416,131.188.37.207,50005,95.90.222.106,48624,5,0.0-10.4,48758784,37647595
20191214211801,192.168.0.108,59738,131.188.37.207,50005,3,0.0-10.0,51380224,41082491,20191214211801,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.1,51380224,40885771
20191214212122,192.168.0.108,59760,131.188.37.207,50005,3,0.0-10.0,60555264,48290189,20191214212122,131.188.37.207,50005,95.90.222.106,48624,5,0.0-10.1,60555264,47819157
20191214212503,192.168.0.108,59782,131.188.37.207,50005,3,0.0-10.1,54263808,42997010,20191214212504,131.188.37.207,50005,95.90.222.106,48636,4,0.0-10.4,54263808,41817119
20191214212850,192.168.0.108,59804,131.188.37.207,50005,3,0.0-10.1,11272192,8944385,20191214212850,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.3,11272192,8723892
20191214213236,192.168.0.108,59826,131.188.37.207,50005,3,0.0-10.0,9306112,7418415,20191214213236,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.1,9306112,7379246
20191214213612,192.168.0.108,59848,131.188.37.207,50005,3,0.0-10.1,56492032,44564763,20191214213612,131.188.37.207,50005,95.90.222.106,48628,5,0.0-10.4,56492032,43270697
20191214213937,192.168.0.108,59870,131.188.37.207,50005,3,0.0-10.0,58720256,46912511,20191214213938,131.188.37.207,50005,95.90.222.106,48634,4,0.0-10.2,58720256,46172966
20191214214309,192.168.0.108,59892,131.188.37.207,50005,3,0.0-10.0,62128128,49506072,20191214214309,131.188.37.207,50005,95.90.222.106,48636,5,0.0-10.2,62128128,48703563
20191214214633,192.168.0.108,59914,131.188.37.207,50005,3,0.0-10.0,10878976,8695635,20191214214633,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.2,10878976,8566800
20191214214949,192.168.0.108,59936,131.188.37.207,50005,3,0.0-10.1,57540608,45773217,20191214214949,131.188.37.207,50005,95.90.222.106,48630,5,0.0-10.1,57540608,45446149
20191214215330,192.168.0.108,59958,131.188.37.207,50005,3,0.0-10.2,58982400,46476841,20191214215330,131.188.37.207,50005,95.90.222.106,48626,4,0.0-10.5,58982400,45046134
20191214215706,192.168.0.108,59980,131.188.37.207,50005,3,0.0-10.1,57540608,45634856,20191214215706,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.3,57540608,44817685
