clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191225052554,192.168.0.108,35816,131.188.37.207,50004,3,0.0-10.1,485883904,385610707,20191225052554,131.188.37.207,50004,95.90.219.250,41464,4,0.0-10.0,485883904,388201296
20191225052940,192.168.0.108,35838,131.188.37.207,50004,3,0.0-10.1,483393536,383344996,20191225052940,131.188.37.207,50004,95.90.219.250,41436,4,0.0-10.0,483393536,385956116
20191225053325,192.168.0.108,35860,131.188.37.207,50004,3,0.0-10.1,482607104,383041461,20191225053325,131.188.37.207,50004,95.90.219.250,41444,4,0.0-10.0,482607104,385603486
20191225053708,192.168.0.108,35882,131.188.37.207,50004,3,0.0-10.1,482344960,383303503,20191225053708,131.188.37.207,50004,95.90.219.250,41432,4,0.0-10.0,482344960,385481504
20191225054034,192.168.0.108,35904,131.188.37.207,50004,3,0.0-10.1,483393536,383306657,20191225054034,131.188.37.207,50004,95.90.219.250,41456,4,0.0-10.0,483393536,385628936
20191225054419,192.168.0.108,35926,131.188.37.207,50004,3,0.0-10.1,469106688,372895166,20191225054419,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,469106688,375075195
20191225054754,192.168.0.108,35948,131.188.37.207,50004,3,0.0-10.1,464781312,369168439,20191225054754,131.188.37.207,50004,95.90.219.250,41430,4,0.0-10.0,464781312,371516319
20191225055120,192.168.0.108,35970,131.188.37.207,50004,3,0.0-10.1,486014976,385494721,20191225055120,131.188.37.207,50004,95.90.219.250,41452,4,0.0-10.0,486014976,387781026
20191225055450,192.168.0.108,35992,131.188.37.207,50004,3,0.0-10.1,486539264,385864129,20191225055450,131.188.37.207,50004,95.90.219.250,41434,4,0.0-10.0,486539264,388470436
20191225055835,192.168.0.108,36014,131.188.37.207,50004,3,0.0-10.1,475791360,377711826,20191225055835,131.188.37.207,50004,95.90.219.250,41438,4,0.0-10.0,475791360,380085422
