clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191210172359,192.168.1.230,46180,131.188.37.207,50004,3,0.0-10.5,70778880,53821506,20191210172359,131.188.37.207,50004,91.15.236.140,46180,4,0.0-10.2,70778880,55696980
20191210172734,192.168.1.230,46202,131.188.37.207,50004,3,0.0-10.3,79167488,61198404,20191210172734,131.188.37.207,50004,91.15.236.140,46202,4,0.0-10.0,79167488,63296417
20191210173120,192.168.1.230,46224,131.188.37.207,50004,3,0.0-10.4,79167488,60924540,20191210173119,131.188.37.207,50004,91.15.236.140,46224,4,0.0-10.0,79167488,63050383
20191210173505,192.168.1.230,46246,131.188.37.207,50004,3,0.0-10.4,79036416,60685220,20191210173505,131.188.37.207,50004,91.15.236.140,46246,4,0.0-10.1,79036416,62728776
20191210173850,192.168.1.230,46268,131.188.37.207,50004,3,0.0-10.4,78643200,60422366,20191210173850,131.188.37.207,50004,91.15.236.140,46268,4,0.0-10.1,78643200,62475922
20191210174235,192.168.1.230,46290,131.188.37.207,50004,3,0.0-10.5,80216064,61201745,20191210174235,131.188.37.207,50004,91.15.236.140,46290,4,0.0-10.1,80216064,63350473
20191210174605,192.168.1.230,46312,131.188.37.207,50004,3,0.0-10.4,75366400,58049048,20191210174605,131.188.37.207,50004,91.15.236.140,46312,4,0.0-10.0,75366400,60095046
20191210174934,192.168.1.230,46334,131.188.37.207,50004,3,0.0-10.5,79822848,60954980,20191210174934,131.188.37.207,50004,91.15.236.140,46334,4,0.0-10.1,79822848,63069238
20191210175304,192.168.1.230,46356,131.188.37.207,50004,3,0.0-10.4,79167488,60867563,20191210175304,131.188.37.207,50004,91.15.236.140,46356,4,0.0-10.1,79167488,62993710
20191210175639,192.168.1.230,46378,131.188.37.207,50004,3,0.0-10.4,79429632,60950569,20191210175639,131.188.37.207,50004,91.15.236.140,46378,4,0.0-10.1,79429632,63068165
20191210180024,192.168.1.230,46400,131.188.37.207,50004,3,0.0-10.5,79822848,60949645,20191210180024,131.188.37.207,50004,91.15.236.140,46400,4,0.0-10.1,79822848,63034219
20191210180350,192.168.1.230,46422,131.188.37.207,50004,3,0.0-10.5,78643200,59891791,20191210180350,131.188.37.207,50004,91.15.236.140,46422,4,0.0-10.2,78643200,61945003
20191210180735,192.168.1.230,46444,131.188.37.207,50004,3,0.0-10.4,79298560,60991538,20191210180735,131.188.37.207,50004,91.15.236.140,46444,4,0.0-10.1,79298560,63071193
20191210181120,192.168.1.230,46466,131.188.37.207,50004,3,0.0-10.5,79953920,61109546,20191210181120,131.188.37.207,50004,91.15.236.140,46466,4,0.0-10.1,79953920,63172681
20191210181506,192.168.1.230,46488,131.188.37.207,50004,3,0.0-10.4,73531392,56769588,20191210181505,131.188.37.207,50004,91.15.236.140,46488,4,0.0-10.0,73531392,58707715
20191210181836,192.168.1.230,46510,131.188.37.207,50004,3,0.0-10.4,79822848,61176795,20191210181835,131.188.37.207,50004,91.15.236.140,46510,4,0.0-10.1,79822848,63297688
20191210182141,192.168.1.230,46532,131.188.37.207,50004,3,0.0-10.5,73531392,55890876,20191210182140,131.188.37.207,50004,91.15.236.140,46532,4,0.0-10.2,73531392,57809334
20191210182506,192.168.1.230,46554,131.188.37.207,50004,3,0.0-10.5,80216064,61051890,20191210182506,131.188.37.207,50004,91.15.236.140,46554,4,0.0-10.2,80216064,63117464
20191210182852,192.168.1.230,46576,131.188.37.207,50004,3,0.0-10.4,79298560,60921247,20191210182851,131.188.37.207,50004,91.15.236.140,46576,4,0.0-10.1,79298560,63043915
20191210183237,192.168.1.230,46598,131.188.37.207,50004,3,0.0-10.4,79036416,60715615,20191210183237,131.188.37.207,50004,91.15.236.140,46598,4,0.0-10.1,79036416,62775280
20191210183608,192.168.1.230,46620,131.188.37.207,50004,3,0.0-10.4,79167488,60996571,20191210183607,131.188.37.207,50004,91.15.236.140,46620,4,0.0-10.0,79167488,63135725
20191210183928,192.168.1.230,46642,131.188.37.207,50004,3,0.0-10.4,79429632,61199401,20191210183927,131.188.37.207,50004,91.15.236.140,46642,4,0.0-10.0,79429632,63349021
20191210184303,192.168.1.230,46664,131.188.37.207,50004,3,0.0-10.4,72220672,55425068,20191210184303,131.188.37.207,50004,91.15.236.140,46664,4,0.0-10.1,72220672,57345318
20191210184648,192.168.1.230,46686,131.188.37.207,50004,3,0.0-10.4,79298560,60947866,20191210184648,131.188.37.207,50004,91.15.236.140,46686,4,0.0-10.1,79298560,63005896
20191210185008,192.168.1.230,46708,131.188.37.207,50004,3,0.0-10.4,72220672,55455790,20191210185008,131.188.37.207,50004,91.15.236.140,46708,4,0.0-10.1,72220672,57326245
20191210185333,192.168.1.230,46730,131.188.37.207,50004,3,0.0-10.5,78381056,59913132,20191210185332,131.188.37.207,50004,91.15.236.140,46730,4,0.0-10.1,78381056,61990699
20191210185703,192.168.1.230,46752,131.188.37.207,50004,3,0.0-10.4,79036416,60990559,20191210185703,131.188.37.207,50004,91.15.236.140,46752,4,0.0-10.0,79036416,63109477
20191210190028,192.168.1.230,46774,131.188.37.207,50004,3,0.0-10.4,79822848,61200740,20191210190028,131.188.37.207,50004,91.15.236.140,46774,4,0.0-10.1,79822848,63328196
20191210190408,192.168.1.230,46796,131.188.37.207,50004,3,0.0-10.4,79298560,60838273,20191210190408,131.188.37.207,50004,91.15.236.140,46796,4,0.0-10.1,79298560,62893922
20191210190753,192.168.1.230,46818,131.188.37.207,50004,3,0.0-10.4,74055680,56869088,20191210190753,131.188.37.207,50004,91.15.236.140,46818,4,0.0-10.1,74055680,58864046
20191210191138,192.168.1.230,46840,131.188.37.207,50004,3,0.0-10.4,69599232,53729105,20191210191138,131.188.37.207,50004,91.15.236.140,46840,4,0.0-10.0,69599232,55570101
20191210191504,192.168.1.230,46862,131.188.37.207,50004,3,0.0-10.4,69468160,53632070,20191210191503,131.188.37.207,50004,91.15.236.140,46862,4,0.0-10.0,69468160,55474058
20191210191824,192.168.1.230,46884,131.188.37.207,50004,3,0.0-10.4,79691776,61012647,20191210191824,131.188.37.207,50004,91.15.236.140,46884,4,0.0-10.1,79691776,63105716
20191210192144,192.168.1.230,46906,131.188.37.207,50004,3,0.0-10.4,79429632,61163244,20191210192143,131.188.37.207,50004,91.15.236.140,46906,4,0.0-10.0,79429632,63298840
20191210192509,192.168.1.230,46928,131.188.37.207,50004,3,0.0-10.5,70909952,53927941,20191210192509,131.188.37.207,50004,91.15.236.140,46928,4,0.0-10.2,70909952,55771765
20191210192854,192.168.1.230,46950,131.188.37.207,50004,3,0.0-10.5,80084992,61070884,20191210192854,131.188.37.207,50004,91.15.236.140,46950,4,0.0-10.1,80084992,63184952
20191210193240,192.168.1.230,46972,131.188.37.207,50004,3,0.0-10.4,78905344,60585860,20191210193239,131.188.37.207,50004,91.15.236.140,46972,4,0.0-10.1,78905344,62629899
20191210193614,192.168.1.230,46994,131.188.37.207,50004,3,0.0-10.4,79036416,60961675,20191210193614,131.188.37.207,50004,91.15.236.140,46994,4,0.0-10.0,79036416,63034362
20191210193938,192.168.1.230,47016,131.188.37.207,50004,3,0.0-10.4,78905344,60466569,20191210193938,131.188.37.207,50004,91.15.236.140,47016,4,0.0-10.1,78905344,62571871
20191210194303,192.168.1.230,47038,131.188.37.207,50004,3,0.0-10.5,79822848,60803319,20191210194303,131.188.37.207,50004,91.15.236.140,47038,4,0.0-10.2,79822848,62900622
20191210194644,192.168.1.230,47060,131.188.37.207,50004,3,0.0-10.4,79429632,61055950,20191210194643,131.188.37.207,50004,91.15.236.140,47060,4,0.0-10.1,79429632,63167034
20191210195029,192.168.1.230,47082,131.188.37.207,50004,3,0.0-10.5,76677120,58526556,20191210195029,131.188.37.207,50004,91.15.236.140,47082,4,0.0-10.1,76677120,60544291
